1319;142;241;30100000;20130604
1328;221;454;0;20130604
1120;226;517;50842000;20130604
1243;172;341;0;20130604
1373;258;525;80692000;20130604
1219;231;528;60242000;20130604
1371;277;559;0;20130604
1323;133;232;0;20130604
1333;206;439;30120000;20130604
1302;106;118;59900000;20130604
1313;130;229;29600000;20130604
1365;262;535;60392000;20130604
1386;276;558;0;20130604
1363;263;538;79892000;20130604
1321;144;243;0;20130604
1326;131;230;0;20130604
1301;108;120;0;20130604
1351;230;527;0;20130604
1303;23;106;60000000;20130604
1312;129;228;29600000;20130604
1308;132;231;30400000;20130604
2119;254;519;40392000;20130604
1324;136;235;29600000;20130604
1336;212;445;81047000;20130604
1375;274;556;0;20130604
